Date,NSE Momentum Index,Equity + Puts,Equity + Puts + Calls,Equity + Gold + Puts + Calls,Gold Bees,QAW,QGF,QVF
14/05/2018,15225.39,64500939.93,98192567.35,6642973.87,28.17,740.90,421.59,651.62
15/05/2018,15049.36,63755205.31,96953172.23,6574844.96,28.07,736.64,420.45,643.19
16/05/2018,15086.35,63911909.98,96802954.64,6542729.81,27.67,732.84,420.15,641.88
17/05/2018,15140.14,64139786.28,96747001.27,6533165.87,27.56,731.92,421.29,645.84
18/05/2018,14972.18,63428239.46,95293685.34,6469101.43,27.7,729.81,419.98,636.66
19/05/2018,14972.18,63428239.46,95293685.34,6469101.43,27.7,729.81,419.98,636.66
20/05/2018,14972.18,63428239.46,95293685.34,6469101.43,27.7,729.81,419.98,636.66
21/05/2018,14738.39,62649071.3,94123068.52,6405026.98,27.61,724.38,418.44,621.91
22/05/2018,14813.66,62765772.24,94298403.77,6423636.23,27.77,726.93,418.44,624.09
23/05/2018,14734.05,63306583.72,95110887.75,6471031.79,27.88,729.56,422.21,630.26
24/05/2018,14629.41,62068256.44,93250463.72,6379843.32,27.91,725.04,418.43,624.45
25/05/2018,14874.65,62577950.87,94016235.55,6411986.25,27.81,727.23,416.90,631.43
26/05/2018,14874.65,62577950.87,94016235.55,6411986.25,27.81,727.23,416.90,631.43
27/05/2018,14874.65,62577950.87,94016235.55,6411986.25,27.81,727.23,416.90,631.43
28/05/2018,15089.72,63270377.25,95056532.96,6452321.57,27.62,728.41,418.35,639.23
29/05/2018,15095.52,63294696.34,94925803.17,6463621.56,27.91,731.54,417.60,639.19
30/05/2018,15106.41,63340357.52,94932131.41,6453481.63,27.74,729.99,416.80,634.54
31/05/2018,15071.79,62993798.18,94412720.11,6429967.9,27.78,730.58,415.84,631.29
01/06/2018,14877.82,62183084.45,93201601.18,6361407.74,27.65,724.80,412.51,618.12
02/06/2018,14877.82,62183084.45,93201601.18,6361407.74,27.65,724.80,412.51,618.12
03/06/2018,14877.82,62183084.45,93201601.18,6361407.74,27.65,724.80,412.51,618.12
04/06/2018,14699.88,61439369.44,91821341.83,6285004.51,27.53,719.36,410.24,605.91
05/06/2018,14547.41,60697123.39,90712040.94,6223381.19,27.43,714.18,404.98,590.93
06/06/2018,14774.43,61256704.98,91548294.07,6265814.55,27.44,717.83,406.42,599.93
07/06/2018,14951.97,61992808.87,92914264.96,6340273.1,27.54,723.07,411.94,616.81
08/06/2018,15026.9,62303478.38,93284719.86,6369869.81,27.72,725.99,413.10,619.96
09/06/2018,15026.9,62303478.38,93284719.86,6369869.81,27.72,725.99,413.10,619.96
10/06/2018,15026.9,62303478.38,93284719.86,6369869.81,27.72,725.99,413.10,619.96
11/06/2018,15018.85,62270102.03,93437156,6368266.42,27.57,724.41,414.21,622.57
12/06/2018,15108.75,62642839.1,94324207.56,6410779.72,27.54,726.41,415.04,628.95
13/06/2018,15093.71,62580481.31,94202726.99,6407165.2,27.58,727.08,415.37,632.26
14/06/2018,15150.49,62815898.56,94253723.34,6418941.58,27.73,729.33,415.96,635.14
15/06/2018,15077.93,62515055.38,93789270.51,6396945.98,27.75,728.51,415.17,631.88
16/06/2018,15077.93,62515055.38,93789270.51,6396945.98,27.75,728.51,415.17,631.88
17/06/2018,15077.93,62515055.38,93789270.51,6396945.98,27.75,728.51,415.17,631.88
18/06/2018,15081.23,62528737.61,93615761.56,6369816.92,27.45,724.63,414.46,628.29
19/06/2018,14845.27,61550416.81,91842370.39,6287286.24,27.55,720.01,412.10,617.73
20/06/2018,14910.58,61535036.39,91819413.56,6276912.02,27.4,718.70,411.69,617.09
21/06/2018,14867.55,61357454.25,91274367.22,6239199.65,27.23,715.11,410.29,611.29
22/06/2018,14956.82,61725865.99,92242067.19,6287591.16,27.23,717.60,410.29,617.73
23/06/2018,14956.82,61725865.99,92242067.19,6287591.16,27.23,717.60,410.29,617.73
24/06/2018,14956.82,61725865.99,92242067.19,6287591.16,27.23,717.60,410.29,617.73
25/06/2018,14883.61,61423732.87,91335666.5,6249030.93,27.34,717.13,410.13,612.78
26/06/2018,14849.88,61284531.26,91052368.76,6223792.66,27.16,715.16,409.35,610.26
27/06/2018,14651.91,60467521.38,89535027.45,6157141.61,27.31,712.49,405.54,599.23
28/06/2018,14329.04,59333086.63,87855279.7,6070067.52,27.26,705.93,403.37,589.76
29/06/2018,14647.74,60652746.19,90664728.41,6202562.79,27.13,711.91,406.88,605.81
30/06/2018,14647.74,60652746.19,90664728.41,6202562.79,27.13,711.91,406.88,605.81
01/07/2018,14647.74,60652746.19,90664728.41,6202562.79,27.13,711.91,406.88,605.81
02/07/2018,14602.35,60636944.68,90641096.48,6201996.12,27.14,711.10,408.36,609.05
03/07/2018,14728.46,60751617.36,90812538.46,6214259.86,27.2,712.85,406.22,612.56
04/07/2018,14769.32,60769143.45,90838746.94,6218645.87,27.25,714.29,406.00,614.69
05/07/2018,14724.82,60586045.86,90526559.34,6203649.47,27.26,714.26,403.56,607.98
06/07/2018,14781.93,60821027.96,90882056.89,6225732.31,27.33,716.00,403.60,608.66
07/07/2018,14781.93,60821027.96,90882056.89,6225732.31,27.33,716.00,403.60,608.66
08/07/2018,14781.93,60821027.96,90882056.89,6225732.31,27.33,716.00,403.60,608.66
09/07/2018,15022.1,61809220.05,92733799.7,6320177.16,27.36,721.82,406.39,619.22
10/07/2018,15131.08,62257623.99,93924772.17,6372352.81,27.24,723.60,409.60,624.60
11/07/2018,15119.52,62210059.76,93767806.59,6362658.23,27.21,723.02,409.35,627.31
12/07/2018,15128.72,62247913.64,94293048.55,6373546.82,26.96,720.77,408.66,628.05
13/07/2018,15027.73,61832384.98,93737083.47,6339594.01,26.86,717.99,406.53,625.19
14/07/2018,15027.73,61832384.98,93737083.47,6339594.01,26.86,717.99,406.53,625.19
15/07/2018,15027.73,61832384.98,93737083.47,6339594.01,26.86,717.99,406.53,625.19
16/07/2018,14708.44,60518649.49,91202236.23,6221445.74,27,713.07,400.19,618.25
17/07/2018,14914.05,61364642.65,93008947.72,6303797.41,26.87,715.58,401.31,623.98
18/07/2018,14791.11,60858799.55,92036962.08,6236739.14,26.57,709.65,399.02,620.20
19/07/2018,14599.57,60070698.16,90768007.62,6175128.12,26.6,706.05,396.55,614.43
20/07/2018,14794.8,60873982.25,92364073.74,6257402.49,26.64,709.74,397.50,621.32
21/07/2018,14794.8,60873982.25,92364073.74,6257402.49,26.64,709.74,397.50,621.32
22/07/2018,14794.8,60873982.25,92364073.74,6257402.49,26.64,709.74,397.50,621.32
23/07/2018,14859.43,61139905.78,93185001.64,6310140.96,26.83,713.46,400.24,623.67
24/07/2018,15027.99,61833454.76,94520163.96,6370757.25,26.73,716.48,404.60,629.08
25/07/2018,14980.68,61638795.28,94165886.87,6354271.17,26.75,715.45,407.07,628.89
26/07/2018,14999.88,61717794.69,94559772.26,6369047.44,26.67,714.95,406.75,630.86
27/07/2018,15070.48,62008282.1,95330614.81,6399598.69,26.54,715.80,408.94,635.72
28/07/2018,15070.48,62008282.1,95330614.81,6399598.69,26.54,715.80,408.94,635.72
29/07/2018,15070.48,62008282.1,95330614.81,6399598.69,26.54,715.80,408.94,635.72
30/07/2018,15057.5,61954875.21,95350513.68,6404284.26,26.6,716.46,411.40,637.39
31/07/2018,15193.55,62514660.09,96338952.58,6447562.03,26.5,719.32,413.00,648.99
01/08/2018,15277.5,62860076.77,96722817.47,6467988.03,26.52,721.14,415.40,651.16
02/08/2018,15228.62,62658957.44,96075791.22,6431326.79,26.45,718.55,417.27,646.18
03/08/2018,15389.83,63322264.46,97587810.15,6500172.01,26.34,721.19,421.69,653.11
04/08/2018,15389.83,63322264.46,97587810.15,6500172.01,26.34,721.19,421.69,653.11
05/08/2018,15389.83,63322264.46,97587810.15,6500172.01,26.34,721.19,421.69,653.11
06/08/2018,15411.76,63412496.6,97835192.02,6513772.93,26.36,721.48,424.09,651.05
07/08/2018,15494.09,63751247.71,98349474.63,6540720.68,26.38,723.52,420.95,649.58
